"S023296"	"S023297"	"S023300"	"S023301"	"S023312"	"S023313"	"S023314"	"S023318"	"S023322"	"S023331"	"S023332"	"S023333"	"S023334"	"S023335"	"S023336"	"S023337"	"S023351"	"S023355"	"S023360"	"S023361"	"S023372"	"S023373"	"S023374"	"S023375"	"S023377"	"S023379"	"S023380"	"S023381"	"S023382"
"20ac407c06e30232e5b8dca1fa315424"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"45b7134b1aa28390ffff00a1f88ba05f"	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	12	0	0	0	84	0	21	0	0	0	0	0	0	0
"48c3133e333bd615e0acd0921a13ddbc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0
"10b1a79c3408ebe1fe9288f757a8f3d6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
"3381a9199b9a5af0f99e858c4f00dda4"	0	11	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2c1739699a017919a912286115bd01a8"	37	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ef3bd9a73d7632010a23b08d935d7b6c"	0	0	0	0	0	0	0	0	0	0	19	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"037c3d7851f5d6201e01ef2a62e3cd83"	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
"7917ff92b65c00982ad810a34f9b9758"	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"db01e630434e3138a0d51fe6ae855c73"	0	0	0	0	0	0	0	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"148e3ee2b59489019c215a29201bd06f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
"96d206cf82f49d1b939654b2017ac9c4"	0	0	0	0	0	0	0	60	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ded73abf02a58cc0e5bd00d1df441377"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	0	0
"7519b23161937203163f9aa115d04c51"	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0
"ddf33ca35d437d109f868f0f2364bb6f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1638f7b15b34b75bdb5350883e18b8b9"	0	0	0	0	0	9	28	10	0	0	0	0	0	0	0	0	0	106	19	0	8	0	0	0	0	0	32	0	0
"630ab54240e6b1e185d31c9df95673de"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bdeaf70a4cf5f85ff966aa60e5c5d3c5"	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"37218837bb00730bf89389fdf616de7d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c0cfed6464ae505249ecd17c67f1eced"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0
"3763d7b9ac4ba655dacf855c89bee78c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e27b4d7beb73468471d641b8bc0ca927"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e0fb9f122ca02bb12b2c609ae3a21ad9"	0	0	0	0	0	0	0	0	12	0	0	0	10	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
"a5af14af534e17ed3da5e25d3e530e19"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
"316c177ef59a53231e5be6d2e308b1f2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0
"c4de2dba59a599f2775336c319d0a314"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5e0915809ff48b593730f794f3683796"	0	0	0	0	0	0	0	0	0	0	22	0	9	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2cbff891700f95ea85c0ad406a3d02f8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
"ddb5cf7fe3a1eebde07864c0befe9e6e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238
"e9cb39d68058764353289840be3070bf"	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6bc72ebb08193f8ec1884a119eac6c45"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"595ed0d5dbcab9edd3eb870d5b43cb14"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ed62706bd173f5a9b8412ad623deeac8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ddaf0a9439204fa31e64521dab2cb8b2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
"9b1206e2d8148e496c464005a7bda28b"	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8f1a78468e54bf5a00fa4e01f2426b22"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"544a5f2923d7c43701b79fc2eef99804"	0	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	8	7	27	0	20	0	0	0	0	0	0	17	0
"8045dca88f234bdce8d4409047abf957"	0	0	0	0	0	0	0	15	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0
"ca7e89a8120be70e0b5d6b706b98df23"	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"dc7e972200858cc260b69fe356254772"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0
"5c3a84dcd3249ebc21aaf77875349d10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
"7d28a129ac0cbc3e90d10163590c8c2b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"526215aeafabba4cbe7c6081e87b8beb"	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4ac8302af791e061150df9262ac0f653"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"28f971cd141fe3a455dd999cf0aedd9b"	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	158	0	0	0	23	0
"6f35d96418820894285d4fe710900863"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
"635d37e7cc5b9578ae01636049ebd659"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d2705403a416434a52e5588e0b93faf8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b7f258cc7295f31b7b3cc7b83b141e87"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e3d5c613ba64bc8fdcd55b7693ca952f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"398f3436f2b5d0ebb201247ce92b6e93"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0
"20c295d69dbc2f6a3c144a0b0e445900"	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ee778f7693e6d746f62a42965b9c64b4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"df4efe74061065134f17f479c49cd819"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0
"ce1b3a684ffbf927762189f31859fc3d"	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8466c4a41cbdcf70f121533e3c026bfa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f3c6b123c072724b6b07686db6ed1452"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
"ca3b2d8e4966ed98a004c5ae2eb959e6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
"57d07ff9e612f47e112d42f79c1a8f3d"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"162954d0f33824b0725717fd36116fdc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6d76f29b2751bae8b23b66bb89cf3b60"	0	0	0	0	0	0	0	0	0	0	0	0	0	25	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"83078ac991fdfe06326dd63c7c44c51a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0
"7d92adb8173e02e20f9364aac93069a6"	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ad66c193b8dc5ee3c89fde7b6f519205"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	64	0	0	0	0	0	0	0
"d87c844984d4137be3a5df2b1d1794fb"	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0
"f4cf58ec95d22c2a2d281c1656961415"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
"ac617f7044f81338a5d923910814777e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"653de26cfdc9e3897c3e5b80750a150e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
"4884de696e12c1fb138f6538c3d5cc78"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
"5b238659f809f9598a441c1c60501232"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	21	0	0	0	16	0	0	0	0	0
"f85853e35df69815a1e16ce3eef82278"	0	0	13	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0
"6de99d0a623dbf6870fece9d75fcd254"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"269c538c078b1ccf7b3403bb59ded05b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
"95335425be2bea0a6e9b322988014e67"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
"f4310ddb1407a272fe87921fe81326de"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
"5474becb2a21e95d59e10c0c67c757e6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
"c185ca8b72e8061dd901217dd2ef9954"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a9a762a4f2674fc692cde1ad2defd578"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7b4f23e0ef9b30a89712ef9c191b7778"	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bfc24d82da30076e9a422c799b400473"	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5025539bc77bc903a3db2738f095f73f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d5ff8c18aa90c67243eb09fe789dc472"	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	33	0	23	0	0	0	0
"fefdb4d5f511807f59535ecbcd2512b5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c0bc172a73ae5546a7147e3c5b7425b7"	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"efb2cf94c685398a44eac34d4e8d3207"	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c9be67cdf1b3170e65e36f7740571aa9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3bee18d1c7481fa470723aa0023b40df"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
"9c2e7ca0155fb0d17c7495f2f0ba7089"	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3c6659dc4551c53cf223b8cc0d425749"	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"715fc808610c26fbbb1ec4a7244511d6"	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"294a5b5a57165706ab63f3710b31427b"	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fa6ff9e375095633a055ccf2b1f0c42e"	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"90568a31c005db8c8cf0048169180b51"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e947be1c3cf67bac8d470518250b148d"	3	0	0	0	0	0	0	0	10	0	20	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
"89cc8c056f2ccdd26acb1165e10096c9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
"26cd089fe7daefad49702fcc152292c9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"84cc66afe0506a3133d77086ab6edc5c"	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e76dbc791011c85182b2b7d8154b8bb5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4cb932ce95aef79653eff344c8daa91a"	12	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
"2753e2704d5e1706e67cf84621ac2e9a"	0	169	0	0	0	0	0	0	26	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0a83df498ec556d6937054cd7ee1ef15"	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8d7aba46a85881ddc72426f6f9e81dc6"	0	0	0	0	0	0	0	0	0	0	0	0	8	15	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0
"2e4dfbca6e2117b507d131a66cff0cd7"	0	0	0	0	0	0	0	0	0	46	19	0	13	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0
"69e60a8afdc6c23c915a42977e7d8d58"	0	0	0	0	0	0	0	0	10	44	0	0	0	0	0	0	18	0	0	0	0	0	21	0	0	0	0	0	0
"3249f0c60337febd52df12eaf0a5462a"	0	0	0	0	0	0	0	0	0	0	0	23	0	0	23	0	0	0	0	0	0	0	0	20	0	0	0	0	0
"953d2d23ebfb944e35e4747812718eca"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fc6bf24de0694b3883516de566b5d511"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0
"b2abb3ee266c405966b8c9bf4e6ed69d"	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	105	0	0	0	0	0
"07a70a87498a01f07ccb8e86b4586ac9"	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7e116bcebb092f08e326d80559d1c269"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	132	0	0	0	0	0	0	0	0	0
"2da5275c6e608a0debfbe02b4af2aa69"	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"622d8b9bc19b72f726e47142da64dec8"	0	0	0	0	0	0	0	0	54	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"459ac291689865d72580d0dfdb81f92b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0
"dd75675a270be68e9c56c5072da4f4ca"	0	0	0	0	0	0	0	29	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0
"4130294a906afdfb892d690c91b8c714"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1b5bb76bf57415fe6a32b770b2fe0ce7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"48fc00efc992fa786aaecf73ca297f2a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
"6f5edf90f0f3d2aa53ca31cb424ad6a0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"5878ed30cf84e890cb3f2a65ed222f35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0
"71b98fa54a12ee5d044a3e6678852161"	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d3ffb000109f20b23377b9030796e7dc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	22	0	0	0	0	0
"b3951627ad5520dc504cae9d20f19cb4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
"ec087505d14b240506af235fef2efe86"	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0f18d47e8c4781afe54a14fde57ba4f8"	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	49	0	0	0	0	0	0	0
"ddeb76db5711859347eeeffa2248603d"	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"42c37a5772b74bff60a513384344f5b1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"54f31759dc96f73387ba6f22a8b7831c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138
"6a23caae289dae09926772436edfa709"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0
"4c93f64d31443e429249844ef72efd35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
"70b2f535a61662a2dde92b2726d9b866"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0
"cd534f970a654f2072e680cea91225af"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"37223b60529c0e2182f71e66429dfa74"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0
"ec89c1c507cf4057551b2e8b6b51bbc1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
"76d0ca740477362bfca3edff1fa8a73c"	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a5a813a2db06e2cbe294d4fe4293229c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
"7c5da5ef320f846be95d580a5a80c51a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
"5c3809e37ab03c4bdc4762edf58f6b59"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189
"01772e82da58c8d09b1b73f7a2d40c13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
"700513d0b442bfccad4e0cbffa86963f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
"bf437b82370c5613a7f2aef1a31ba41f"	0	18	0	79	0	0	0	37	0	0	0	76	0	0	7	185	19	0	18	89	20	0	0	0	0	0	0	0	0
"5bee111c1c16c23da61697e254c020d5"	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0695af40f7d360900e2fffd06cb8bfb8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	10	0	0	0	51	0	0	0	0	0	0	0	0	0
"6d39b00ba54f9f98edcfd0f07f671361"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41
"ecf10958550b48bec5f47d1ba3ce9e6f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
"0b2b07ab82a07223d7ecbb42d9f795fa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0
"efa31ce16f40d57ef1d3f7f4bab44c65"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0
"52347f0bccf603768d9658a5b9b67dc2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0
"45674a83db2d1d0ee259682016095081"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"74879e5f28d58d508824fa8f1ad753c8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0
"8d7df9fce3c1f79f57888150a9737e52"	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"108ae5e9db3d92f8df7378ef96ab16bc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b94bf6debc45d2a2e76b21a1310332da"	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"48b391b37518505dcb034e1d8b1e98e0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7c14f6a5565079c382d942a161af12b6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5141e54a5b56a6eb6a7187b3d849e1dd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	56	0	0	0	0	0
"5c4bddbb106b96a52a6be168c4ad214f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0
"f5a37481e8eac7c5f0d96ed599a26360"	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"84ca8cb707a053d254d538f14cd355a4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2527ffaeccb18a71821f922c4c5cf780"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"08f01c06836e3a3029d31bb94354ed57"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7af2503f4617a89a2120f95713ecb7ac"	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2d82bd345f9df72c94a1e41d740382b9"	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"72ecdc91d8e30f55a6bef7e2291fb46b"	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e62c1f14257763768bad3a1781a652a4"	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c74e87fdfa3e337c34d50a1b355510b2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
"9169dd3b81f6fd7737ad98f82c5e3296"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112
"4c229dbef41409e06e58f01a280c8c2c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0
"e8aec7456024c480681ece438d3681d7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0
